frame,slot,state
38205,17,occupied
38205,18,occupied
38272,0,occupied
38272,1,occupied
38272,2,occupied
38272,3,occupied
38272,4,occupied
38272,5,occupied
38272,6,occupied
38272,7,occupied
38272,8,occupied
38272,9,occupied
38272,10,occupied
38272,11,available
38272,12,occupied
38272,13,occupied
38272,14,occupied
38272,15,occupied
38272,16,occupied
38272,17,occupied
38272,18,occupied
38281,0,occupied
38281,1,occupied
38281,2,occupied
38281,3,occupied
38281,4,occupied
38281,5,occupied
38281,6,occupied
38281,7,occupied
38281,8,occupied
38281,9,occupied
38281,10,occupied
38281,11,available
38281,12,occupied
38281,13,occupied
38281,14,occupied
38281,15,occupied
38281,16,occupied
38281,17,occupied
38281,18,occupied
38308,0,occupied
38308,1,occupied
38308,2,occupied
38308,3,occupied
38308,4,occupied
38308,5,occupied
38308,6,occupied
38308,7,occupied
38308,8,occupied
38308,9,occupied
38308,10,occupied
38308,11,available
38308,12,occupied
38308,13,occupied
38308,14,occupied
38308,15,occupied
38308,16,occupied
38308,17,occupied
38308,18,occupied
38314,0,occupied
38314,1,occupied
38314,2,occupied
38314,3,occupied
38314,4,occupied
38314,5,occupied
38314,6,occupied
38314,7,occupied
38314,8,occupied
38314,9,occupied
38314,10,occupied
38314,11,available
38314,12,occupied
38314,13,occupied
38314,14,occupied
38314,15,occupied
38314,16,occupied
38314,17,occupied
38314,18,occupied
38341,0,occupied
38341,1,occupied
38341,2,occupied
38341,3,occupied
38341,4,occupied
38341,5,occupied
38341,6,occupied
38341,7,occupied
38341,8,occupied
38341,9,occupied
38341,10,occupied
38341,11,available
38341,12,occupied
38341,13,occupied
38341,14,occupied
38341,15,occupied
38341,16,occupied
38341,17,occupied
38341,18,occupied
38390,0,occupied
38390,1,occupied
38390,2,occupied
38390,3,occupied
38390,4,occupied
38390,5,occupied
38390,6,occupied
38390,7,occupied
38390,8,occupied
38390,9,occupied
38390,10,occupied
38390,11,available
38390,12,occupied
38390,13,occupied
38390,14,occupied
38390,15,occupied
38390,16,occupied
38390,17,occupied
38390,18,occupied
38507,0,occupied
38507,1,occupied
38507,2,occupied
38507,3,occupied
38507,4,occupied
38507,5,occupied
38507,6,occupied
38507,7,occupied
38507,8,occupied
38507,9,occupied
38507,10,occupied
38507,11,available
38507,12,occupied
38507,13,occupied
38507,14,occupied
38507,15,occupied
38507,16,occupied
38507,17,occupied
38507,18,occupied
38585,0,occupied
38585,1,occupied
38585,2,occupied
38585,3,occupied
38585,4,occupied
38585,5,occupied
38585,6,occupied
38585,7,occupied
38585,8,occupied
38585,9,occupied
38585,10,occupied
38585,11,available
38585,12,occupied
38585,13,occupied
38585,14,occupied
38585,15,occupied
38585,16,occupied
38585,17,occupied
38585,18,occupied
38594,0,occupied
38594,1,occupied
38594,2,occupied
38594,3,occupied
38594,4,occupied
38594,5,occupied
38594,6,occupied
38594,7,occupied
38594,8,occupied
38594,9,occupied
38594,10,occupied
38594,11,available
38594,12,occupied
38594,13,occupied
38594,14,occupied
38594,15,occupied
38594,16,occupied
38594,17,occupied
38594,18,occupied
38599,0,occupied
38599,1,occupied
38599,2,occupied
38599,3,occupied
38599,4,occupied
38599,5,occupied
38599,6,occupied
38599,7,occupied
38599,8,occupied
38599,9,occupied
38599,10,occupied
38599,11,available
38599,12,occupied
38599,13,occupied
38599,14,occupied
38599,15,occupied
38599,16,occupied
38599,17,occupied
38599,18,occupied
38648,0,occupied
38648,1,occupied
38648,2,occupied
38648,3,occupied
38648,4,occupied
38648,5,occupied
38648,6,occupied
38648,7,occupied
38648,8,occupied
38648,9,occupied
38648,10,occupied
38648,11,available
38648,12,occupied
38648,13,occupied
38648,14,occupied
38648,15,occupied
38648,16,occupied
38648,17,occupied
38648,18,occupied
38669,0,occupied
38669,1,occupied
38669,2,occupied
38669,3,occupied
38669,4,occupied
38669,5,occupied
38669,6,occupied
38669,7,occupied
38669,8,occupied
38669,9,occupied
38669,10,occupied
38669,11,available
38669,12,occupied
38669,13,occupied
38669,14,occupied
38669,15,occupied
38669,16,occupied
38669,17,occupied
38669,18,occupied
38682,0,occupied
38682,1,occupied
38682,2,occupied
38682,3,occupied
38682,4,occupied
38682,5,occupied
38682,6,occupied
38682,7,occupied
38682,8,occupied
38682,9,occupied
38682,10,occupied
38682,11,available
38682,12,occupied
38682,13,occupied
38682,14,occupied
38682,15,occupied
38682,16,occupied
38682,17,occupied
38682,18,occupied
38728,0,occupied
38728,1,occupied
38728,2,occupied
38728,3,occupied
38728,4,occupied
38728,5,occupied
38728,6,occupied
38728,7,occupied
38728,8,occupied
38728,9,occupied
38728,10,occupied
38728,11,available
38728,12,occupied
38728,13,occupied
38728,14,occupied
38728,15,occupied
38728,16,occupied
38728,17,occupied
38728,18,occupied
38820,0,occupied
38820,1,occupied
38820,2,occupied
38820,3,occupied
38820,4,occupied
38820,5,occupied
38820,6,occupied
38820,7,occupied
38820,8,occupied
38820,9,occupied
38820,10,occupied
38820,11,available
38820,12,occupied
38820,13,occupied
38820,14,occupied
38820,15,occupied
38820,16,occupied
38820,17,occupied
38820,18,occupied
38833,0,occupied
38833,1,occupied
38833,2,occupied
38833,3,occupied
38833,4,occupied
38833,5,occupied
38833,6,occupied
38833,7,occupied
38833,8,occupied
38833,9,occupied
38833,10,occupied
38833,11,available
38833,12,occupied
38833,13,occupied
38833,14,occupied
38833,15,occupied
38833,16,occupied
38833,17,occupied
38833,18,occupied
38858,0,occupied
38858,1,occupied
38858,2,occupied
38858,3,occupied
38858,4,occupied
38858,5,occupied
38858,6,occupied
38858,7,occupied
38858,8,occupied
38858,9,occupied
38858,10,occupied
38858,11,available
38858,12,occupied
38858,13,occupied
38858,14,occupied
38858,15,occupied
38858,16,occupied
38858,17,occupied
38858,18,occupied
38946,0,occupied
38946,1,occupied
38946,2,occupied
38946,3,occupied
38946,4,occupied
38946,5,occupied
38946,6,occupied
38946,7,occupied
38946,8,occupied
38946,9,occupied
38946,10,occupied
38946,11,available
38946,12,occupied
38946,13,occupied
38946,14,occupied
38946,15,occupied
38946,16,occupied
38946,17,occupied
38946,18,occupied
38992,0,occupied
38992,1,occupied
38992,2,occupied
38992,3,occupied
38992,4,occupied
38992,5,occupied
38992,6,occupied
38992,7,occupied
38992,8,occupied
38992,9,occupied
38992,10,occupied
38992,11,available
38992,12,occupied
38992,13,occupied
38992,14,occupied
38992,15,occupied
38992,16,occupied
38992,17,occupied
38992,18,occupied
39026,0,occupied
39026,1,occupied
39026,2,occupied
39026,3,occupied
39026,4,occupied
39026,5,occupied
39026,6,occupied
39026,7,occupied
39026,8,occupied
39026,9,occupied
39026,10,occupied
39026,11,available
39026,12,occupied
39026,13,occupied
39026,14,occupied
39026,15,occupied
39026,16,occupied
39026,17,occupied
39026,18,occupied
39053,0,occupied
39053,1,occupied
39053,2,occupied
39053,3,occupied
39053,4,occupied
39053,5,occupied
39053,6,occupied
39053,7,occupied
39053,8,occupied
39053,9,occupied
39053,10,occupied
39053,11,available
39053,12,occupied
39053,13,occupied
39053,14,occupied
39053,15,occupied
39053,16,occupied
39053,17,occupied
39053,18,occupied
39082,0,occupied
39082,1,occupied
39082,2,occupied
39082,3,occupied
39082,4,occupied
39082,5,occupied
39082,6,occupied
39082,7,occupied
39082,8,occupied
39082,9,occupied
39082,10,occupied
39082,11,available
39082,12,occupied
39082,13,occupied
39082,14,occupied
39082,15,occupied
39082,16,occupied
39082,17,occupied
39082,18,occupied
39097,0,occupied
39097,1,occupied
39097,2,occupied
39097,3,occupied
39097,4,occupied
39097,5,occupied
39097,6,occupied
39097,7,occupied
39097,8,occupied
39097,9,occupied
39097,10,occupied
39097,11,available
39097,12,occupied
39097,13,occupied
39097,14,occupied
39097,15,occupied
39097,16,occupied
39097,17,occupied
39097,18,occupied
39099,0,occupied
39099,1,occupied
39099,2,occupied
39099,3,occupied
39099,4,occupied
39099,5,occupied
39099,6,occupied
39099,7,occupied
39099,8,occupied
39099,9,occupied
39099,10,occupied
39099,11,available
39099,12,occupied
39099,13,occupied
39099,14,occupied
39099,15,occupied
39099,16,occupied
39099,17,occupied
39099,18,occupied
39116,0,occupied
39116,1,occupied
39116,2,occupied
39116,3,occupied
39116,4,occupied
39116,5,occupied
39116,6,occupied
39116,7,occupied
39116,8,occupied
39116,9,occupied
39116,10,occupied
39116,11,available
39116,12,occupied
39116,13,occupied
39116,14,occupied
39116,15,occupied
39116,16,occupied
39116,17,occupied
39116,18,occupied
39126,0,occupied
39126,1,occupied
39126,2,occupied
39126,3,occupied
39126,4,occupied
39126,5,occupied
39126,6,occupied
39126,7,occupied
39126,8,occupied
39126,9,occupied
39126,10,occupied
39126,11,available
39126,12,occupied
39126,13,occupied
39126,14,occupied
39126,15,occupied
39126,16,occupied
39126,17,occupied
39126,18,occupied
39141,0,occupied
39141,1,occupied
39141,2,occupied
39141,3,occupied
39141,4,occupied
39141,5,occupied
39141,6,occupied
39141,7,occupied
39141,8,occupied
39141,9,occupied
39141,10,occupied
39141,11,available
39141,12,occupied
39141,13,occupied
39141,14,occupied
39141,15,occupied
39141,16,occupied
39141,17,occupied
39141,18,occupied
39222,0,occupied
39222,1,occupied
39222,2,occupied
39222,3,occupied
39222,4,occupied
39222,5,occupied
39222,6,occupied
39222,7,occupied
39222,8,occupied
39222,9,occupied
39222,10,occupied
39222,11,available
39222,12,occupied
39222,13,occupied
39222,14,occupied
39222,15,occupied
39222,16,occupied
39222,17,occupied
39222,18,occupied
39282,0,occupied
39282,1,occupied
39282,2,occupied
39282,3,occupied
39282,4,occupied
39282,5,occupied
39282,6,occupied
39282,7,occupied
39282,8,occupied
39282,9,occupied
39282,10,occupied
39282,11,available
39282,12,occupied
39282,13,occupied
39282,14,occupied
39282,15,occupied
39282,16,occupied
39282,17,occupied
39282,18,occupied
39310,0,occupied
39310,1,occupied
39310,2,occupied
39310,3,occupied
39310,4,occupied
39310,5,occupied
39310,6,occupied
39310,7,occupied
39310,8,occupied
39310,9,occupied
39310,10,occupied
39310,11,available
39310,12,occupied
39310,13,occupied
39310,14,occupied
39310,15,occupied
39310,16,occupied
39310,17,occupied
39310,18,occupied
39378,0,occupied
39378,1,occupied
39378,2,occupied
39378,3,occupied
39378,4,occupied
39378,5,occupied
39378,6,occupied
39378,7,occupied
39378,8,occupied
39378,9,occupied
39378,10,occupied
39378,11,available
39378,12,occupied
39378,13,occupied
39378,14,occupied
39378,15,occupied
39378,16,occupied
39378,17,occupied
39378,18,occupied
39483,0,occupied
39483,1,occupied
39483,2,occupied
39483,3,occupied
39483,4,occupied
39483,5,occupied
39483,6,occupied
39483,7,occupied
39483,8,occupied
39483,9,occupied
39483,10,occupied
39483,11,available
39483,12,occupied
39483,13,occupied
39483,14,occupied
39483,15,occupied
39483,16,occupied
39483,17,occupied
39483,18,occupied
39564,0,occupied
39564,1,occupied
39564,2,occupied
39564,3,occupied
39564,4,occupied
39564,5,occupied
39564,6,occupied
39564,7,occupied
39564,8,occupied
39564,9,occupied
39564,10,occupied
39564,11,available
39564,12,occupied
39564,13,occupied
39564,14,occupied
39564,15,occupied
39564,16,occupied
39564,17,occupied
39564,18,occupied
39594,0,occupied
39594,1,occupied
39594,2,occupied
39594,3,occupied
39594,4,occupied
39594,5,occupied
39594,6,occupied
39594,7,occupied
39594,8,occupied
39594,9,occupied
39594,10,occupied
39594,11,available
39594,12,occupied
39594,13,occupied
39594,14,occupied
39594,15,occupied
39594,16,occupied
39594,17,occupied
39594,18,occupied
39595,0,occupied
39595,1,occupied
39595,2,occupied
39595,3,occupied
39595,4,occupied
39595,5,occupied
39595,6,occupied
39595,7,occupied
39595,8,occupied
39595,9,occupied
39595,10,occupied
39595,11,available
39595,12,occupied
39595,13,occupied
39595,14,occupied
39595,15,occupied
39595,16,occupied
39595,17,occupied
39595,18,occupied
39668,0,occupied
39668,1,occupied
39668,2,occupied
39668,3,occupied
39668,4,occupied
39668,5,occupied
39668,6,occupied
39668,7,occupied
39668,8,occupied
39668,9,occupied
39668,10,occupied
39668,11,available
39668,12,occupied
39668,13,occupied
39668,14,occupied
39668,15,occupied
39668,16,occupied
39668,17,occupied
39668,18,occupied
39737,0,occupied
39737,1,occupied
39737,2,occupied
39737,3,occupied
39737,4,occupied
39737,5,occupied
39737,6,occupied
39737,7,occupied
39737,8,occupied
39737,9,occupied
39737,10,occupied
39737,11,available
39737,12,occupied
39737,13,occupied
39737,14,occupied
39737,15,occupied
39737,16,occupied
39737,17,occupied
39737,18,occupied
39758,0,occupied
39758,1,occupied
39758,2,occupied
39758,3,occupied
39758,4,occupied
39758,5,occupied
39758,6,occupied
39758,7,occupied
39758,8,occupied
39758,9,occupied
39758,10,occupied
39758,11,available
39758,12,occupied
39758,13,occupied
39758,14,occupied
39758,15,occupied
39758,16,occupied
39758,17,occupied
39758,18,occupied
39765,0,occupied
39765,1,occupied
39765,2,occupied
39765,3,occupied
39765,4,occupied
39765,5,occupied
39765,6,occupied
39765,7,occupied
39765,8,occupied
39765,9,occupied
39765,10,occupied
39765,11,available
39765,12,occupied
39765,13,occupied
39765,14,occupied
39765,15,occupied
39765,16,occupied
39765,17,occupied
39765,18,occupied
39783,0,occupied
39783,1,occupied
39783,2,occupied
39783,3,occupied
39783,4,occupied
39783,5,occupied
39783,6,occupied
39783,7,occupied
39783,8,occupied
39783,9,occupied
39783,10,occupied
39783,11,available
39783,12,occupied
39783,13,occupied
39783,14,occupied
39783,15,occupied
39783,16,occupied
39783,17,occupied
39783,18,occupied
39788,0,occupied
39788,1,occupied
39788,2,occupied
39788,3,occupied
39788,4,occupied
39788,5,occupied
39788,6,occupied
39788,7,occupied
39788,8,occupied
39788,9,occupied
39788,10,occupied
39788,11,available
39788,12,occupied
39788,13,occupied
39788,14,occupied
39788,15,occupied
39788,16,occupied
39788,17,occupied
39788,18,occupied
39826,0,occupied
39826,1,occupied
39826,2,occupied
39826,3,occupied
39826,4,occupied
39826,5,occupied
39826,6,occupied
39826,7,occupied
39826,8,occupied
39826,9,occupied
39826,10,occupied
39826,11,available
39826,12,occupied
39826,13,occupied
39826,14,occupied
39826,15,occupied
39826,16,occupied
39826,17,occupied
39826,18,occupied
39933,0,occupied
39933,1,occupied
39933,2,occupied
39933,3,occupied
39933,4,occupied
39933,5,occupied
39933,6,occupied
39933,7,occupied
39933,8,occupied
39933,9,occupied
39933,10,occupied
39933,11,available
39933,12,occupied
39933,13,occupied
39933,14,occupied
39933,15,occupied
39933,16,occupied
39933,17,occupied
39933,18,occupied
39939,0,occupied
39939,1,occupied
39939,2,occupied
39939,3,occupied
39939,4,occupied
39939,5,occupied
39939,6,occupied
39939,7,occupied
39939,8,occupied
39939,9,occupied
39939,10,occupied
39939,11,available
39939,12,occupied
39939,13,occupied
39939,14,occupied
39939,15,occupied
39939,16,occupied
39939,17,occupied
39939,18,occupied
39950,0,occupied
39950,1,occupied
39950,2,occupied
39950,3,occupied
39950,4,occupied
39950,5,occupied
39950,6,occupied
39950,7,occupied
39950,8,occupied
39950,9,occupied
39950,10,occupied
39950,11,available
39950,12,occupied
39950,13,occupied
39950,14,occupied
39950,15,occupied
39950,16,occupied
39950,17,occupied
39950,18,occupied
39982,0,occupied
39982,1,occupied
39982,2,occupied
39982,3,occupied
39982,4,occupied
39982,5,occupied
39982,6,occupied
39982,7,occupied
39982,8,occupied
39982,9,occupied
39982,10,occupied
39982,11,available
39982,12,occupied
39982,13,occupied
39982,14,occupied
39982,15,occupied
39982,16,occupied
39982,17,occupied
39982,18,occupied
40028,0,occupied
40028,1,occupied
40028,2,occupied
40028,3,occupied
40028,4,occupied
40028,5,occupied
40028,6,occupied
40028,7,occupied
40028,8,occupied
40028,9,occupied
40028,10,occupied
40028,11,available
40028,12,occupied
40028,13,occupied
40028,14,occupied
40028,15,occupied
40028,16,occupied
40028,17,occupied
40028,18,occupied
40090,0,occupied
40090,1,occupied
40090,2,occupied
40090,3,occupied
40090,4,occupied
40090,5,occupied
40090,6,occupied
40090,7,occupied
40090,8,occupied
40090,9,occupied
40090,10,occupied
40090,11,available
40090,12,occupied
40090,13,occupied
40090,14,occupied
40090,15,occupied
40090,16,occupied
40090,17,occupied
40090,18,occupied
40116,0,occupied
40116,1,occupied
40116,2,occupied
40116,3,occupied
40116,4,occupied
40116,5,occupied
40116,6,occupied
40116,7,occupied
40116,8,occupied
40116,9,occupied
40116,10,occupied
40116,11,available
40116,12,occupied
40116,13,occupied
40116,14,occupied
40116,15,occupied
40116,16,occupied
40116,17,occupied
40116,18,occupied
40180,0,occupied
40180,1,occupied
40180,2,occupied
40180,3,occupied
40180,4,occupied
40180,5,occupied
40180,6,occupied
40180,7,occupied
40180,8,occupied
40180,9,occupied
40180,10,occupied
40180,11,available
40180,12,occupied
40180,13,occupied
40180,14,occupied
40180,15,occupied
40180,16,occupied
40180,17,occupied
40180,18,occupied
40368,0,occupied
40368,1,occupied
40368,2,occupied
40368,3,occupied
40368,4,occupied
40368,5,occupied
40368,6,occupied
40368,7,occupied
40368,8,occupied
40368,9,occupied
40368,10,occupied
40368,11,available
40368,12,occupied
40368,13,occupied
40368,14,occupied
40368,15,occupied
40368,16,occupied
40368,17,occupied
40368,18,occupied
40394,0,occupied
40394,1,occupied
40394,2,occupied
40394,3,occupied
40394,4,occupied
40394,5,occupied
40394,6,occupied
40394,7,occupied
40394,8,occupied
40394,9,occupied
40394,10,occupied
40394,11,available
40394,12,occupied
40394,13,occupied
40394,14,occupied
40394,15,occupied
40394,16,occupied
40394,17,occupied
40394,18,occupied
40558,0,occupied
